"","Comparison","n_observations","Correlation","RMSE","Percent_Bias","pnan"
"1","MODIS vs. ECOSTRESS pre",72,0.879093755364948,3.16937174637679,230.586971146539,0.315227743870796
"2","MODIS vs. NLDAS pre",991,-0.129558168872432,17.4918022083556,1357.17695479446,0.315227743870796
"3","ECOSTRESS vs. NLDAS pre",77,-0.187934646058877,17.8478912467344,390.249697115972,0.315227743870796
"4","MODIS vs. ECOSTRESS post",94,0.427980297420589,1.59748057482429,134.022526965578,0.404479342720858
"5","MODIS vs. NLDAS post",728,-0.295371066516708,13.5698382623545,1395.93089466701,0.404479342720858
"6","ECOSTRESS vs. NLDAS post",86,-0.166843731302994,14.1368578744412,584.66619560998,0.404479342720858
